title,name,way,layout,size,zone,position,location,money,subway
西四环边上 郦城果岭 居家办公接待都合适 位置好诚意出租,永泰郦城果岭,整租,3室2厅,135㎡,海淀,四季青,朝南北,12800,无
出租 首开国风美唐二期 1室 东 精装修,国风美唐,整租,1室1厅,60㎡,昌平,回龙观,朝东,5500,回龙观东大街站
出租 溪悦府 3室 南向 精装修,万通天竺新新家园住宅,整租,3室2厅,120㎡,顺义,天竺,朝南,13000,无
青塔大成路 长安新城一区 3家2卫 随时入住,长安新城,整租,1室1厅,20㎡,丰台,青塔,朝西,2200,无
光大水墨 南北通透 精装两居室 家具家电配齐还是搬空都可配合,光大水墨风景,整租,2室2厅,102㎡,海淀,万柳,朝南北,22000,长春桥站
东城区东二环 广渠门 领行国际精装一居 看房方便 包物业取暖,领行国际,整租,1室1厅,62㎡,东城,广渠门内,朝南,6300,广渠门内站
吉利家园 3室1卫1厅 122平精装修 3200元/月,吉利家园,合租主卧,4户合租,20㎡,朝阳,芍药居,朝南,3200,芍药居站
新!回家路上放洗澡水的科技住宅 私家电梯新风地暖除湿除霾,观承别墅一期,整租,5室3厅,450㎡,顺义,后沙峪,朝南,37000,无
南北通透 懋源璟玺 4室3厅 豪华装修,懋源璟玺,整租,4室3厅,350㎡,朝阳,孙河,朝东,52900,无
贵园南里丙区 2居室60平精装修 4300元 方便看房,贵园南里丙区,整租,2室1厅,60㎡,大兴,亦庄,朝南北,6000,亦庄桥站
有车位,大落地窗,户型方正,家电齐全,公主坟,新华联国际公寓,新华联国际公寓,整租,3室2厅,275㎡,海淀,公主坟,朝南北,58000,公主坟站
六里桥风荷曲苑3室2厅,风荷曲苑,整租,3室2厅,127㎡,丰台,六里桥,朝南北,14000,六里桥站
东城区 东直门簋街 豪华装修 四合院出租 会所接待 有车位,石雀胡同,整租,9室6厅,450㎡,东城,东四,朝南,250000,北新桥站
窦店田家园二区2室1厅南北通透采光好,田家园二区,整租,2室1厅,73㎡,房山,窦店,朝南北,2300,无
新荣家园 3室1卫1厅 122平精装修 4500元/月,新荣家园,合租主卧,3户合租,25㎡,朝阳,亚运村,朝南,4500,安立路站
窦店腾龙家园二区4室1厅,腾龙家园,整租,4室1厅,148㎡,房山,窦店,朝南北,2600,无
紧邻首师附,北洼路62号院,精装修两居室,中间楼层南北通透,北洼路62号院,整租,2室1厅,54㎡,海淀,航天桥,朝南北,7200,西钓鱼台站
北七家·名佳花园四区·中楼层·2居室,名佳花园四区,整租,2室1厅,87㎡,昌平,北七家,朝南北,4200,无
马连道西环景苑2室1厅,西环景苑,整租,2室1厅,92㎡,西城,马连道,朝东南,9200,湾子站
良乡拱辰南大街30号2室1厅,拱辰南大街,整租,2室1厅,84㎡,房山,良乡,朝南北,2600,良乡南关站
窦店山水汇豪A区2室1厅南北通透购物方便,交通便利,山水汇豪,整租,2室1厅,72㎡,房山,窦店,朝南北,2000,无
出租 美林香槟小镇 4室 南北 精装修,美林香槟小镇,整租,4室2厅,287㎡,顺义,中央别墅区,朝南,20000,无
新上房源+房山城关永安西里2室1厅+南北向简单装修+生活便利,永安西里(房山),整租,2室1厅,49㎡,房山,房山城关,朝南北,1500,无
风荷曲苑 1室1卫1厅 47平中装修 5700元/月,风荷曲苑,整租,1室1厅,47㎡,丰台,六里桥,朝东,5700,六里桥站
国贸 CBD 双井 老板必看房 豪华装修 视野超好 宽敞明亮,富力城C区,整租,3室2厅,262㎡,朝阳,广渠门,朝南北,26000,双井站
鼓楼大街什刹海新建临街带车位四合院会所接待出租四合院,钟楼四合院,整租,2室2厅,160㎡,东城,安定门,朝南北,90000,鼓楼大街站
窦店山水汇豪A区3室1厅,家具家电齐全,看房方便,山水汇豪,整租,3室1厅,106㎡,房山,窦店,朝南北,2300,无
南北通透 首开琅樾洋房 4室2厅 豪华装修,首开琅樾洋房,整租,4室2厅,230㎡,朝阳,孙河,朝南北,35000,无
宋家庄 政馨园 顶秀金颐 顶秀金瑞 顶秀东苑 精装修大主卧,顶秀欣园东苑,合租主卧,3户合租,18㎡,丰台,宋家庄,朝南,2000,宋家庄站
劲松广泉小区2室2厅,广泉小区,整租,2室2厅,100㎡,朝阳,广渠门,朝西南,9800,广渠门外站
水青庭新出上叠 房况好家具齐全 拎包住 私家电梯,水青庭,整租,5室2厅,314㎡,顺义,后沙峪,朝南,26000,无
地铁九号线 精装修 家具齐全 拎包入住 近地铁 看房随时,京投银泰万科西华府,整租,2室1厅,70㎡,丰台,科技园区,朝南,6800,郭公庄站
双井广渠门外大街路南区1室1厅,广渠门外大街,整租,1室1厅,50㎡,朝阳,广渠门,朝南,6000,双井站
相寓 通州北苑·新华联锦园·高楼层·5居室·主卧,新华联锦园,合租主卧,5户合租,15㎡,通州,通州北苑,朝南,1690,通州北苑站
六号线 物资站 精装主卧 朝南户型 近地铁 可月付,通州新建村,合租主卧,2户合租,17㎡,通州,北关,朝南,1899,无
西三环姜杰钢琴附近,上下复式大户型,合租有独卫,可看房,逸升轩,整租,1室1厅,45㎡,海淀,花园桥,朝北,4800,花园桥站
霍营·龙锦苑东四区·中楼层·3居室·主卧,龙锦苑东四区,合租主卧,2户合租,21㎡,昌平,回龙观,朝南,3300,无
相寓 苏州桥·远中悦莱国际酒店公寓·高楼层·1居室,远中悦莱,整租,1室1厅,75㎡,海淀,中关村,朝西,13500,苏州街站
东四六条高大一居室宽敞出租7200元,东四六条,整租,1室1厅,60㎡,东城,东四,朝南,7200,张自忠路站
首城国际(公寓住宅) 户型方正 豪华装修2居室 看房随时,首城国际,整租,2室2厅,88㎡,朝阳,双井,朝南,13500,双井站
高层朝西一室一厅,小区新环境好,户型方正,落地飘窗,采光好,北京尊府,整租,1室1厅,66㎡,西城,金融街,朝西,11500,长椿街站
相寓 右安门内·育新街·低楼层·3居室·次卧1,育新街,合租主卧,2户合租,10㎡,西城,右安门内,朝南,3160,陶然亭站
相寓 黄村北·保利茉莉公馆·中楼层·3居室,保利茉莉公馆,整租,3室1厅,89㎡,大兴,高米店,朝南北,6100,高米店北站
西山美墅馆 独栋区别墅 环境优雅 紧邻四环五环 可做会所办公,西山美墅馆,整租,6室2厅,296㎡,海淀,西山,朝东,64999,无
首开琅樾洋房 5室3厅,首开琅樾洋房,整租,5室3厅,382㎡,朝阳,孙河,朝北,35000,无
六里桥 六里桥7号院 低楼层· 4居室·主卧带阳台随时看房,六里桥7号院,合租主卧,4户合租,18㎡,丰台,六里桥,朝南,2760,六里桥站
北京东燕郊,夏威夷南岸精装修两居,进京方便,夏威夷南岸一期,整租,2室1厅,86㎡,燕郊,燕郊,朝南,2300,无
相寓 朝阳周边·将府锦苑·高楼层·1居室,将府锦苑,整租,1室1厅,50㎡,朝阳,东坝,朝南,5400,无
枣园·枣园小区·中楼层·2居室,枣园小区,整租,2室1厅,64㎡,大兴,枣园,朝南北,3400,枣园站
出租 澳洲康都 2室 东北 精装修,澳洲康都,整租,2室2厅,86㎡,朝阳,望京,朝东北,9500,东湖渠站
出租 熙湖 3室 南北向 精装修,熙湖,整租,3室2厅,146㎡,海淀,田村,朝南北,14500,无
独立复式4室户,朝南北,可做饭,可,空间大,干净整洁,东山公寓,整租,4室3厅,343㎡,朝阳,朝青,朝南北,90000,无
窦店万科幸福汇3室1厅 南北通透,万科幸福汇,整租,3室1厅,95㎡,房山,窦店,朝南北,3500,无
整租·首开玲珑汇·一居室,首开玲珑汇,整租,1室1厅,55㎡,丰台,青塔,朝南北,4200,无
样板间出租 一应俱全,25000元月 豪华装修 有钥匙随时,御汤山熙园,整租,5室2厅,491㎡,昌平,小汤山,朝南,25000,无
自在香山 客厅挑空 会所接待 停车方便 独栋别墅,自在香山,整租,5室3厅,500㎡,海淀,颐和园,朝东,60000,万安站
东恒时代三期 2室1卫2厅 103平 精装修,东恒时代三期,整租,2室2厅,103㎡,朝阳,四惠,朝西南,9200,四惠站
天竺区域 独栋 空房租 房子干净整洁 随时起租,丽高王府,整租,5室3厅,465㎡,顺义,中央别墅区,朝东,65000,无
阎村昊腾家园3室2厅,昊腾家园,整租,3室2厅,140㎡,房山,阎村,朝南北,2800,星城站
南北通透 户型方正 装修保养好 万通一区四居室,万通天竺新新家园住宅,整租,4室2厅,204㎡,顺义,天竺,朝南,25000,无
出租 万年花城五期 2室 南 简装修,万年花城五期,整租,2室1厅,95㎡,丰台,看丹桥,朝南,6600,首经贸站
西钓鱼台嘉园 2室2厅2卫 经典实用 带储藏间,西钓鱼台嘉园,整租,2室2厅,134㎡,海淀,航天桥,朝西北,19500,西钓鱼台站
8月14号拍摄精装修,整体橱柜等安装,随时入住,有钥匙随时看,兴昌佳苑,整租,1室1厅,67㎡,昌平,南邵,朝南,3500,无
北沙滩八号院 在租两居 双卧朝南 干净舒适 随时入住,北沙滩8号院,整租,2室1厅,67㎡,朝阳,北沙滩,朝南,7500,北沙滩站
东城区东二环 广渠门 领行国际精装一居 看房方便 包物业取暖,领行国际,整租,1室1厅,62㎡,东城,广渠门内,朝南,6300,广渠门内站
惠新里 3室1卫1厅 102平精装修 2600元/月,惠新里,合租次卧,3户合租,16㎡,朝阳,惠新西街,朝南,2600,惠新西街南口站
燕山富燕新村三区两居室+精装修+家电齐全+近城铁,富燕新村,整租,2室1厅,96㎡,房山,燕山,朝南北,2300,燕山站
酒仙桥·丽都宿舍·高楼层·3居室·次卧1,丽都职工宿舍,合租主卧,2户合租,20㎡,朝阳,酒仙桥,朝南,3026,将台站
裕京独栋别墅,浅色系装修,进口材料装修,家具齐全,纯地上两层,裕京花园,整租,4室3厅,350㎡,顺义,中央别墅区,朝南,35000,无
通州北苑·芳洲花园·中楼层·3居室·小次卧1,芳洲花园,合租主卧,2户合租,13㎡,通州,通州北苑,朝北,1650,通州北苑站
出租 泛海容郡 4室 南北 豪华装修,泛海容郡,整租,4室2厅,321㎡,朝阳,朝阳公园,朝南北,80000,无
窦店万科幸福汇3室1厅 南北通透,万科幸福汇,整租,3室1厅,95㎡,房山,窦店,朝南北,3500,无
良乡华冠中心 署前街家园 电梯房 两居室 房子有钥匙 随时看,罗府家园,整租,2室1厅,80㎡,房山,良乡,朝南,3500,良乡南关站
出租 万年花城四期 2室 东南向 精装修,万年花城四期,整租,2室2厅,103㎡,丰台,看丹桥,朝东南,8000,首经贸站
出租 本家润园 1室 北 精装修,本家润园,整租,1室1厅,46㎡,东城,东花市,朝北,6000,广渠门内站
东城区 崇文门 新世界家园 3室 南北通透三居室 豪华装修,新世界家园,整租,3室1厅,169㎡,东城,崇文门,朝南北,30000,磁器口站
朝青 东山公寓 3室 东南向 精装修,东山公寓,整租,3室3厅,343㎡,朝阳,朝青,朝东南,110000,无
出租 林肯公园C区住宅 1室 南向 精装修,林肯公园C区住宅,整租,1室1厅,52㎡,大兴,亦庄,朝南,5300,亦庄文化园站
南北通透 万通天竺新新家园 5室3厅,万通天竺新新家园,整租,5室3厅,400㎡,顺义,天竺,朝东,35000,无
雍和宫安定门四合院独院会所接待办事处带车位四合院出租,安定门内四合院,整租,9室9厅,668㎡,东城,安定门,朝南,200000,安定门站
房山 长阳溪雅苑一区3室2厅精装 近奥莱地铁,九洲溪雅苑,整租,3室2厅,135㎡,房山,长阳,朝南,5400,无
三元桥,佳程广场,天元港,简约现代,国际港 1室 南 精装修,国际港,整租,1室1厅,71㎡,朝阳,三元桥,朝南,9000,三元桥站
南北通透 万通天竺新新家园住宅 5室3厅 精装修,万通天竺新新家园住宅,整租,5室3厅,400㎡,顺义,天竺,朝南北,42000,无
合租·西府景园·主卧带卫,西府景园,合租主卧,4户合租,15㎡,丰台,岳各庄,朝南,2960,无
好房急租 高性价比 满配大3房 温馨舒适 干净清爽,香江花园住宅,整租,3室2厅,160㎡,朝阳,来广营,朝东北,26000,无
红山大院 精装四居室 领包住 187平 两套两居室打通的,红山世家,整租,2室2厅,91㎡,西城,广安门,朝西,24000,达官营站
新出有钥匙 拎包入住 价格能聊 我联系业主 紫金长安南北三居,紫金长安,整租,3室2厅,175㎡,海淀,五棵松,朝南北,24000,五棵松站
实图 2000次卧 可小刀 成寿寺 中海城 房间干净 随时住,中海城香克林,合租次卧,3户合租,15㎡,朝阳,十八里店,朝西,1800,肖村站
方庄 紫芳园一区 精装一居室 近地铁,紫芳园一区,整租,1室1厅,52㎡,丰台,方庄,朝西,5300,方庄站
六里桥风荷曲苑3室2厅,风荷曲苑,整租,3室2厅,127㎡,丰台,六里桥,朝南北,14000,六里桥站
中关村东南小区3室1厅,中科院东南小区,整租,3室1厅,78㎡,海淀,中关村,朝南北,14000,知春里站
首开琅樾洋房 5室3厅,首开琅樾洋房,整租,5室3厅,382㎡,朝阳,孙河,朝北,35000,无
前门大栅栏珠市口临街新建四合院会所接待出租四合院,珠市口东大街四合院,整租,7室5厅,450㎡,东城,前门,朝南北,230000,桥湾站
2号线北京站老钱局干净平房临胡同!建国门 海关总署 文汇钟学,抽屉胡同,整租,1室1厅,18㎡,东城,崇文门,朝南,2900,北京站
霍营·龙锦苑东五区·低楼层·3居室·主卧,龙锦苑东五区,合租主卧,2户合租,22㎡,昌平,回龙观,朝南,2990,无
窦店山水汇豪A区2室1厅南北通透购物方便,交通便利,山水汇豪,整租,2室1厅,72㎡,房山,窦店,朝南北,2000,无
芍药居地铁站13号线中日友好医院经贸大学富盛大厦附近三居次卧,芍药居2号院,合租次卧,3户合租,2000㎡,朝阳,芍药居,朝南,2000,芍药居站
南北通透雅苑小区3室2厅,雅苑小区,整租,3室2厅,111㎡,房山,韩村河,朝南北,2000,无
房山城关永家园南北向两居室83.02平2500元出租,永兴达小区,整租,2室1厅,83㎡,房山,房山城关,朝南北,2500,无
3秒接您电话,临湖别墅,三环好位置,价格能谈,京润水上花园别墅,整租,6室3厅,554㎡,朝阳,燕莎,朝东,110000,无
相寓 朝阳周边·将府锦苑·高楼层·1居室,将府锦苑,整租,1室1厅,50㎡,朝阳,东坝,朝南,5400,无
西城区,广外大街,家具家电齐全,精美装修,保养的很好很好,远见名苑,整租,1室1厅,43㎡,西城,广安门,朝北,5600,达官营站
惠新里 3室1卫1厅 99.6平精装修 3000元/月,惠新里,合租主卧,3户合租,18㎡,朝阳,惠新西街,朝南,3000,惠新西街南口站
高层朝东看花园大一居,金茂物业,小区新环境好,全明格局,全齐,西城晶华,整租,1室1厅,75㎡,西城,西四,朝东,12000,西四站
阎村绿城百合公寓霁雪苑1室1厅,绿城百合北区,整租,1室1厅,66㎡,房山,阎村,朝南,3200,阎村站
亦庄,荣昌东街大族同仁医院数码庄园附近南海家园一里空调主卧,南海家园一里,合租主卧,2户合租,21㎡,大兴,亦庄,朝南,1800,无
出租 风林绿洲 2室 南北 精装修,风林绿洲,整租,2室1厅,105㎡,朝阳,北沙滩,朝南北,15000,奥林匹克公园站
中灿苑 3室1卫1厅 125平精装修 2600元/月,中灿苑,合租次卧,3户合租,15㎡,朝阳,亚运村,朝南,2600,安立路站
18年底新翻修,一天未住,全屋地暖新风,,龙湾别墅,整租,5室3厅,350㎡,顺义,中央别墅区,朝南,28000,无
御汤山精装修独栋别墅,齐全,拎包入住,看房随时,御汤山,整租,5室3厅,461㎡,昌平,小汤山,朝南,26000,无
房山城关万宁小区2室1厅干净二居室地铁站附近,万宁小区,整租,2室1厅,54㎡,房山,燕山,朝南北,1800,房山城关站
珠江帝景 豪装 两室两卫 两梯三户,珠江帝景博悦,整租,2室2厅,114㎡,朝阳,双井,朝南,15000,平乐园站
美术馆地铁 北河沿五四大街 首都剧场 华侨大厦东厂北巷大三居,东厂北巷3号院,整租,3室1厅,75㎡,东城,灯市口,朝南,12000,中国美术馆站
灯市口地铁春松胡同雅宝里朝阳门南小街金宝街禄米仓胡同附近平房,大雅宝胡同,整租,1室0厅,33㎡,东城,朝阳门内,朝南,3800,建国门站
合租·青塔租房·同馨家园次卧出租1,同馨家园,合租次卧,4户合租,10㎡,丰台,青塔,朝北,1600,无
出租 爱这城 2室 东西 精装修,爱这城,整租,2室1厅,94㎡,朝阳,四惠,朝东西,7800,四惠东站
VR真房源【靠谱】专业 8M面宽客厅 三面观景 双主卧套间朝,中粮祥云国际生活区住宅,整租,4室2厅,304㎡,顺义,后沙峪,朝南北,45000,无
安慧里一区 3室1卫1厅 88.3平精装修 2400元/月,安慧里一区,合租次卧,3户合租,15㎡,朝阳,亚运村,朝南,2400,惠新西街北口站
出租 翠成馨园 3室 东南向 简装修,翠成馨园,整租,3室1厅,98㎡,朝阳,垡头,朝东南,5700,垡头站
出租 万年花城三期 1室 西北 精装修,万年花城三期,整租,1室1厅,68㎡,丰台,玉泉营,朝西北,6300,首经贸站
中海九号公馆二区|4室2厅3卫 C21,中海九号公馆二区,整租,4室2厅,212㎡,丰台,科技园区,朝南北,26500,丰台科技园站
房山城关城关南里2室1厅,城关南里,整租,2室1厅,53㎡,房山,房山城关,朝南北,1500,无
酒仙桥飘HOME1室1厅,飘HOME,整租,1室1厅,56㎡,朝阳,酒仙桥,朝北,7000,将台站
